type_shoes,price,address,image_link-src
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4086972_uploaded_image1_1675888935.jpg
Chaussures Ralph Laurent,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4086981_uploaded_image1_1675889223.jpg
Chaussures Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4086983_uploaded_image1_1675889289.jpg
Chaussures Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4086978_uploaded_image1_1675889128.jpg
Chaussures Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4086976_uploaded_image1_1675889034.jpg
Chaussures Nike,25 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4090032_uploaded_image1_1676057292.jpg
Baskets Lacoste,15 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4125707_uploaded_image1_1678294345.jpg
Chaussures Nike,20 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4125638_uploaded_image1_1678291450.jpg
Chaussures homme,35 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4125578_uploaded_image1_1678289332.jpg
Chaussures homme,15 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4125365_uploaded_image1_1678282712.jpg
Chaussure homme,25 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4086915_uploaded_image1_1675887400.jpg
Chaussures homme,16 000CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4124494_uploaded_image1_1678218979.jpg
Baskets Nike,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4124405_uploaded_image1_1678215783.jpg
Chaussures Kito en cuir,12 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4124187_uploaded_image1_1678207729.jpg
Chaussures homme,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4124184_uploaded_image1_1678207658.jpg
Chaussures Timberland,45 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4123076_uploaded_image1_1678140957.jpg
Chaussures Balenciaga,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4084675_uploaded_image1_1675786575.jpg
Chaussures New Balance,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4084676_uploaded_image1_1675786623.jpg
Baskets Nike Dunk,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4084677_uploaded_image1_1675786676.jpg
Chaussures homme,Prix sur demande,"Abobo, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4122478_uploaded_image1_1678114596.jpg
Bakets Air Jordan,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4122220_uploaded_image2_1678104587.jpeg
Baskets homme,27 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4122006_uploaded_image1_1678098353.jpg
Baskets Nike,25 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4122002_uploaded_image1_1678098201.jpg
Baskets Nike,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4121596_uploaded_image1_1678057254.jpg
Chaussures homme,19 500CFA,"Yopougon, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4121446_uploaded_image2_1678049942.jpeg
Chaussures Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4079364_uploaded_image1_1675471094.jpg
Chaussures homme,Prix sur demande,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4079360_uploaded_image1_1675470732.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4079356_uploaded_image1_1675470469.jpg
Claquettes LV,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4079346_uploaded_image1_1675470154.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4079351_uploaded_image1_1675470263.jpg
Chaussures Tommy,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4103127_uploaded_image1_1676936697.jpg
Chaussures Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4103128_uploaded_image1_1676936736.jpg
Chaussures Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4103126_uploaded_image1_1676936657.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105197_uploaded_image1_1677067905.jpg
Baskets New Balance,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105203_uploaded_image1_1677067990.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105211_uploaded_image1_1677068078.jpg
Chaussures Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105206_uploaded_image1_1677068034.jpg
Baskets Air Max,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105188_uploaded_image1_1677067763.jpg
Baskets Nike SB,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105171_uploaded_image1_1677067291.jpg
Baskets Nike Dunk,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105173_uploaded_image1_1677067331.jpg
Chaussures Dior,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105169_uploaded_image1_1677067249.jpg
Chaussures Adidas Yeezy Boost 350,25 000CFA,"Port-Bouet, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4142581_uploaded_image1_1679393808.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101702_uploaded_image1_1676853346.jpg
Chaussures Ralph Laurent,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101701_uploaded_image1_1676853307.jpg
Chaussures Lagos,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101640_uploaded_image1_1676848542.jpg
Chaussures Louis Vuitton,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101641_uploaded_image1_1676848587.jpg
Chaussure Van's,15 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4104469_uploaded_image1_1677009103.jpg
Chaussures Puma,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101207_uploaded_image1_1676817615.jpg
Chaussures Puma,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101208_uploaded_image1_1676817615.jpg
Chaussures Nike,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101206_uploaded_image1_1676817294.jpg
Chaussures Y3,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101205_uploaded_image1_1676817253.jpg
Chaussures Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101191_uploaded_image1_1676816424.jpg
Chaussures Nike Air Max,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101195_uploaded_image1_1676816577.jpg
Chaussures Reebok,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4104008_uploaded_image1_1676990778.jpg
Chaussures Reebok homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4104009_uploaded_image1_1676990855.jpg
Souliers homme,30 000CFA,"Treichville, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4106491_uploaded_image1_1677146113.jpg
Chaussures Nike SB,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4103411_uploaded_image1_1676969306.jpg
Chaussures Adidas,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4103413_uploaded_image1_1676969375.jpg
Chaussures Nike,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100737_uploaded_image1_1676766292.jpg
Chaussures Nike TN,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100739_uploaded_image1_1676766345.jpg
Claquettes homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100726_uploaded_image1_1676765842.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100724_uploaded_image1_1676765789.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100723_uploaded_image1_1676765693.jpg
Baskets Balenciaga,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100722_uploaded_image1_1676765582.jpg
Chaussures Lagos,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100721_uploaded_image1_1676765480.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100717_uploaded_image1_1676765350.jpg
Chaussures Diesel,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100719_uploaded_image1_1676765411.jpg
Baskets Jordan Rétro 4,25 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4140847_uploaded_image1_1679271579.jpg
Chaussure Nike homme,25 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4102868_uploaded_image1_1676921589.jpg
Chaussures homme,30 000CFA,"Treichville, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105397_uploaded_image1_1677074281.jpg
Chaussures Castorio,35 000CFA,"Treichville, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4105368_uploaded_image1_1677072840.jpg
Chaussures homme Van's,14 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101569_uploaded_image1_1676844446.jpg
Chaussures Nike Air Max,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101008_uploaded_image1_1676803391.jpg
Chaussures Adidas,20 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4101003_uploaded_image1_1676803062.jpg
Claquettes Gucci,14 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4098146_uploaded_image1_1676587210.jpg
Claquettes homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4098145_uploaded_image1_1676587159.jpg
Baskets Jordan,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4098144_uploaded_image1_1676587094.jpg
Chaussures homme,65 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4138878_uploaded_image1_1679091784.jpg
Baskets Jordan,17 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4138801_uploaded_image1_1679086828.jpg
Baskets Nike Air Force,17 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4138791_uploaded_image1_1679086280.jpg
Chaussures homme Nike,25 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4100483_uploaded_image1_1676747297.jpg
Chaussures Lacoste,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4096470_uploaded_image1_1676493253.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4096473_uploaded_image1_1676493299.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4096466_uploaded_image1_1676493131.jpg
Chaussures Jordan,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4096467_uploaded_image1_1676493172.jpg
Chaussures Balenciaga,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4095244_uploaded_image1_1676418129.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4095242_uploaded_image1_1676418092.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4095240_uploaded_image1_1676418035.jpg
Baskets Nike 720,12 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4106203_uploaded_image1_1677110587.jpg
Baskets  Nike SB,20 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4136229_uploaded_image1_1678919501.jpg
Baskets  Jordan rétro 4,18 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4136223_uploaded_image1_1678919394.jpg
Baskets  New Balance,20 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4136218_uploaded_image1_1678919291.jpg
Baskets  Jordan rétro 13,20 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4136213_uploaded_image1_1678919117.jpg
Chaussures homme,14 000CFA,"Abobo, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4135868_uploaded_image1_1678902378.jpg
Chaussures homme,15 000CFA,"Abobo, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4135867_uploaded_image1_1678902316.jpg
Chaussures homme,28 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4097631_uploaded_image1_1676562875.jpg
Baskets  Jordan,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4134716_uploaded_image1_1678839076.jpg
Baskets  Jordan 4,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4134710_uploaded_image1_1678838851.jpg
Claquettes homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093721_uploaded_image1_1676320939.jpg
Chaussures Nike,45 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093720_uploaded_image1_1676320898.jpg
Chaussures Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093715_uploaded_image1_1676320669.jpg
Chaussures Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093714_uploaded_image1_1676320619.jpg
Chaussures Puma,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093713_uploaded_image1_1676320564.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093712_uploaded_image1_1676320487.jpg
Chaussures Lacoste,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093719_uploaded_image1_1676320806.jpg
Chaussures Jordan,45 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093710_uploaded_image1_1676320442.jpg
Chaussures Nike,45 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093717_uploaded_image1_1676320731.jpg
Baskets homme,32 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4134330_uploaded_image1_1678820176.jpg
Baskets homme,35 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4134327_uploaded_image1_1678819856.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093456_uploaded_image1_1676304659.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4093458_uploaded_image1_1676304731.jpg
Chaussures homme Gyi,26 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4096148_uploaded_image1_1676477970.jpg
Chaussures homme,20 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4133912_uploaded_image1_1678803599.jpg
Baskets Air Jordan,22 000CFA,"Adjamé, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4133573_uploaded_image2_1678792441.jpeg
Claquette Versace,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4113619_uploaded_image1_1677627455.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4113621_uploaded_image1_1677627554.jpg
Chaussures Ralph,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4113624_uploaded_image1_1677627634.jpg
Chaussure Homme,26 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4117170_uploaded_image1_1677782054.jpg
Baskets homme,15 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153884_uploaded_image1_1680096179.jpg
Baskets Nike TN,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4116317_uploaded_image1_1677756977.jpg
Chaussures Balenciaga,23 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4116314_uploaded_image1_1677756922.jpg
Chaussures Adidas,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4116310_uploaded_image1_1677756821.jpg
Baskets Alexander McQueen,25 000CFA,"Port-Bouet, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153729_uploaded_image1_1680091158.jpg
Chaussures Hugo,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4112072_uploaded_image1_1677538408.jpg
Chaussures Reebok,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4112077_uploaded_image1_1677538523.jpg
Baskets Converse All Star,6 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153180_uploaded_image1_1680050908.jpg
Baskets Jordan One,20 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153168_uploaded_image1_1680050044.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153166_uploaded_image1_1680049835.jpg
Baskets  Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153137_uploaded_image1_1680047923.jpg
Baskets  Nike,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153136_uploaded_image1_1680047747.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153133_uploaded_image1_1680047544.jpg
Baskets  Adidas,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153129_uploaded_image1_1680047307.jpg
Baskets  Reebok,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4153122_uploaded_image1_1680047022.jpg
Chaussure Van's,15 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4115403_uploaded_image1_1677700127.jpg
Mocassins homme,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4152828_uploaded_image1_1680032206.jpg
Sneakers homme,22 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4152822_uploaded_image1_1680031955.jpg
Chaussures homme,25 000CFA,"Cocody, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4152816_uploaded_image1_1680031802.jpg
Souliers Canvas Jacks&jones,40 000CFA,"Marcory, Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4152472_uploaded_image1_1680014432.jpg
Baskets Nike SB,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4114389_uploaded_image1_1677671711.jpg
Chaussures Fendi,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4114386_uploaded_image1_1677671640.jpg
Baskets Nike,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4114346_uploaded_image1_1677670087.jpg
Baskets homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4114343_uploaded_image1_1677670033.jpg
Chaussures Louboutin,40 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4110819_uploaded_image1_1677456990.jpg
Chaussures homme,35 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4110813_uploaded_image1_1677456779.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4110807_uploaded_image1_1677456435.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4110816_uploaded_image1_1677456957.jpg
Chaussures homme,25 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4110808_uploaded_image1_1677456574.jpg
Chaussures homme,30 000CFA,"Abidjan, Côte d'Ivoire",https://images.coinafrique.com/thumb_4110809_uploaded_image1_1677456651.jpg
